date,areaType,areaCode,areaName,newCasesByPublishDate,newDeathsByDeathDate
"2020-02-16",utla,E06000047,County Durham,0,
"2020-02-15",utla,E06000047,County Durham,0,
"2020-02-14",utla,E06000047,County Durham,0,
"2020-02-13",utla,E06000047,County Durham,0,
"2020-02-12",utla,E06000047,County Durham,0,
"2020-02-11",utla,E06000047,County Durham,0,
"2020-06-02",utla,E06000038,Reading,0,1
"2020-06-01",utla,E06000038,Reading,0,0
"2020-05-31",utla,E06000038,Reading,1,1
"2020-07-09",utla,E06000041,Wokingham,1,0
"2020-05-30",utla,E06000038,Reading,1,0
"2020-12-27",utla,E09000031,Waltham Forest,256,0
"2020-05-29",utla,E06000038,Reading,0,0
"2020-05-28",utla,E06000038,Reading,1,0
"2020-10-26",utla,E09000003,Barnet,116,0
"2020-10-25",utla,E09000003,Barnet,66,2
"2020-02-10",utla,E06000047,County Durham,0,
"2020-10-24",utla,E09000003,Barnet,113,1
"2020-07-08",utla,E06000041,Wokingham,1,0
"2020-10-23",utla,E09000003,Barnet,65,0
"2020-10-04",utla,E08000025,Birmingham,528,4
"2020-02-09",utla,E06000047,County Durham,0,
"2020-10-22",utla,E09000003,Barnet,70,1
"2020-10-03",utla,E08000025,Birmingham,378,3
"2020-02-08",utla,E06000047,County Durham,0,
"2020-07-07",utla,E06000041,Wokingham,0,0
"2020-10-02",utla,E08000025,Birmingham,134,0
"2020-02-07",utla,E06000047,County Durham,0,
"2020-02-06",utla,E06000047,County Durham,0,
"2020-10-01",utla,E08000025,Birmingham,214,3
"2020-07-22",utla,E08000037,Gateshead,1,0
"2020-07-06",utla,E06000041,Wokingham,0,0
"2020-02-05",utla,E06000047,County Durham,0,
"2020-09-30",utla,E08000025,Birmingham,132,3
"2020-07-21",utla,E08000037,Gateshead,0,2
"2020-09-29",utla,E08000025,Birmingham,218,1
"2020-07-05",utla,E06000041,Wokingham,0,0
"2020-07-04",utla,E06000041,Wokingham,2,0
"2020-09-04",utla,E06000007,Warrington,9,1
"2020-07-03",utla,E06000041,Wokingham,1,0
"2020-09-03",utla,E06000007,Warrington,10,1
"2020-10-01",utla,E06000030,Swindon,2,0
"2020-11-25",utla,E06000052,Cornwall and Isles of Scilly,35,0
"2020-02-04",utla,E06000047,County Durham,0,
"2020-09-02",utla,E06000007,Warrington,9,0
"2020-09-30",utla,E06000030,Swindon,3,0
"2020-10-21",utla,E09000003,Barnet,114,0
"2020-09-29",utla,E06000030,Swindon,4,0
"2020-11-24",utla,E06000052,Cornwall and Isles of Scilly,20,0
"2020-09-28",utla,E06000030,Swindon,2,1
"2020-11-23",utla,E06000052,Cornwall and Isles of Scilly,45,0
"2020-10-20",utla,E09000003,Barnet,68,0
"2020-11-22",utla,E06000052,Cornwall and Isles of Scilly,43,2
"2020-09-27",utla,E06000030,Swindon,7,0
"2020-02-03",utla,E06000047,County Durham,0,
"2020-01-10",utla,E06000034,Thurrock,0,
"2020-03-19",utla,E06000011,East Riding of Yorkshire,0,1
"2020-04-07",utla,E06000054,Wiltshire,0,4
"2020-07-02",utla,E06000041,Wokingham,0,0
"2020-08-15",utla,E06000009,Blackpool,4,0
"2020-09-26",utla,E06000030,Swindon,7,0
"2020-09-25",utla,E06000030,Swindon,4,0
"2020-02-02",utla,E06000047,County Durham,0,
"2020-09-24",utla,E06000030,Swindon,3,1
"2020-03-18",utla,E06000011,East Riding of Yorkshire,0,
"2020-02-01",utla,E06000047,County Durham,0,
"2020-09-23",utla,E06000030,Swindon,11,0
"2020-01-31",utla,E06000047,County Durham,0,
"2020-03-17",utla,E06000011,East Riding of Yorkshire,0,
"2020-01-09",utla,E06000034,Thurrock,0,
"2020-01-30",utla,E06000047,County Durham,0,
"2020-09-22",utla,E06000030,Swindon,7,0
"2020-03-16",utla,E06000011,East Riding of Yorkshire,0,
"2020-01-08",utla,E06000034,Thurrock,0,
"2020-01-29",utla,E06000047,County Durham,0,
"2020-11-02",utla,E06000040,Windsor and Maidenhead,34,1
"2020-03-15",utla,E06000011,East Riding of Yorkshire,0,
"2020-01-28",utla,E06000047,County Durham,0,
"2020-09-21",utla,E06000030,Swindon,3,0
"2020-08-14",utla,E06000009,Blackpool,8,1
"2020-09-20",utla,E06000030,Swindon,3,0
"2020-08-13",utla,E06000009,Blackpool,0,0
"2020-09-19",utla,E06000030,Swindon,1,2
"2020-01-07",utla,E06000034,Thurrock,0,
"2020-09-18",utla,E06000030,Swindon,1,0
"2020-08-12",utla,E06000009,Blackpool,2,0
"2020-09-17",utla,E06000030,Swindon,4,1
"2020-11-01",utla,E06000040,Windsor and Maidenhead,36,0
"2020-09-16",utla,E06000030,Swindon,5,0
"2020-09-15",utla,E06000030,Swindon,2,2
"2020-04-06",utla,E06000054,Wiltshire,0,3
"2020-01-06",utla,E06000034,Thurrock,0,
"2020-01-05",utla,E06000034,Thurrock,0,
"2020-09-14",utla,E06000030,Swindon,4,0
"2020-04-05",utla,E06000054,Wiltshire,0,3
"2020-01-04",utla,E06000034,Thurrock,0,
"2020-10-31",utla,E06000040,Windsor and Maidenhead,23,1
"2020-09-13",utla,E06000030,Swindon,0,0
"2020-04-04",utla,E06000054,Wiltshire,0,3
"2020-01-03",utla,E06000034,Thurrock,0,
"2020-04-03",utla,E06000054,Wiltshire,0,3
"2020-10-30",utla,E06000040,Windsor and Maidenhead,40,0
"2020-08-11",utla,E06000009,Blackpool,0,0
"2020-12-26",utla,E09000031,Waltham Forest,278,3
"2020-08-10",utla,E06000009,Blackpool,1,0
"2020-12-25",utla,E09000031,Waltham Forest,358,0
"2020-08-09",utla,E06000009,Blackpool,3,2
"2020-12-24",utla,E09000031,Waltham Forest,311,2
"2020-08-08",utla,E06000009,Blackpool,2,0
"2020-09-12",utla,E06000030,Swindon,0,0
"2020-08-07",utla,E06000009,Blackpool,1,0
"2020-09-11",utla,E06000030,Swindon,9,0
"2020-04-07",utla,E10000021,Northamptonshire,0,8
"2020-08-06",utla,E06000009,Blackpool,2,1
"2020-07-01",utla,E06000041,Wokingham,126,0
"2020-06-30",utla,E06000041,Wokingham,0,0
"2020-10-19",utla,E09000003,Barnet,84,1
"2020-09-28",utla,E08000025,Birmingham,116,1
"2020-07-20",utla,E08000037,Gateshead,1,1
"2020-05-27",utla,E06000038,Reading,3,3
"2020-06-29",utla,E06000041,Wokingham,0,0
"2020-10-18",utla,E09000003,Barnet,61,0
"2020-09-27",utla,E08000025,Birmingham,195,2
"2020-07-19",utla,E08000037,Gateshead,0,1
"2020-05-26",utla,E06000038,Reading,1,2
"2020-09-26",utla,E08000025,Birmingham,223,1
"2020-05-25",utla,E06000038,Reading,1,0
"2020-07-18",utla,E08000037,Gateshead,2,0
"2020-10-17",utla,E09000003,Barnet,40,0
"2020-09-10",utla,E06000030,Swindon,6,0
"2020-04-12",utla,E08000001,Bolton,0,8
"2020-10-16",utla,E09000003,Barnet,65,0
"2020-04-11",utla,E08000001,Bolton,0,9
"2020-10-15",utla,E09000003,Barnet,80,1
"2020-10-14",utla,E09000003,Barnet,65,0
"2020-03-14",utla,E06000011,East Riding of Yorkshire,0,
"2020-09-09",utla,E06000030,Swindon,5,0
"2020-09-01",utla,E06000007,Warrington,5,0
"2020-03-13",utla,E06000011,East Riding of Yorkshire,0,
"2020-04-10",utla,E08000001,Bolton,0,6
"2020-04-09",utla,E08000001,Bolton,0,7
"2020-03-12",utla,E06000011,East Riding of Yorkshire,0,
"2020-04-08",utla,E08000001,Bolton,0,2
"2020-03-11",utla,E06000011,East Riding of Yorkshire,0,
"2020-04-07",utla,E08000001,Bolton,0,7
"2020-03-10",utla,E06000011,East Riding of Yorkshire,0,
"2020-03-09",utla,E06000011,East Riding of Yorkshire,0,
"2020-10-13",utla,E09000003,Barnet,78,0
"2020-03-08",utla,E06000011,East Riding of Yorkshire,0,
"2020-10-12",utla,E09000003,Barnet,41,1
"2020-04-06",utla,E10000021,Northamptonshire,0,11
"2020-06-28",utla,E06000041,Wokingham,0,1
"2020-01-27",utla,E06000047,County Durham,0,
"2020-04-05",utla,E10000021,Northamptonshire,0,10
"2020-06-27",utla,E06000041,Wokingham,0,1
"2020-01-26",utla,E06000047,County Durham,0,
"2020-04-04",utla,E10000021,Northamptonshire,0,9
"2020-04-03",utla,E10000021,Northamptonshire,0,15
"2020-06-26",utla,E06000041,Wokingham,0,0
"2020-06-25",utla,E06000041,Wokingham,0,0
"2020-06-24",utla,E06000041,Wokingham,0,0
"2020-06-23",utla,E06000041,Wokingham,0,0
"2020-06-22",utla,E06000041,Wokingham,0,1
"2020-04-02",utla,E10000021,Northamptonshire,0,5
"2020-03-07",utla,E06000011,East Riding of Yorkshire,0,
"2020-06-21",utla,E06000041,Wokingham,0,0
"2020-08-05",utla,E06000009,Blackpool,3,3
"2020-10-29",utla,E06000040,Windsor and Maidenhead,32,0
"2020-04-01",utla,E10000021,Northamptonshire,0,4
"2020-03-06",utla,E06000011,East Riding of Yorkshire,0,
"2020-08-04",utla,E06000009,Blackpool,3,0
"2020-04-02",utla,E06000054,Wiltshire,0,2
"2020-06-20",utla,E06000041,Wokingham,0,0
"2020-08-03",utla,E06000009,Blackpool,0,0
"2020-03-05",utla,E06000011,East Riding of Yorkshire,0,
"2020-03-31",utla,E10000021,Northamptonshire,0,7
"2020-04-01",utla,E06000054,Wiltshire,0,5
"2020-10-28",utla,E06000040,Windsor and Maidenhead,53,1
"2020-03-04",utla,E06000011,East Riding of Yorkshire,0,
"2020-08-02",utla,E06000009,Blackpool,0,0
"2020-06-19",utla,E06000041,Wokingham,0,1
"2020-01-25",utla,E06000047,County Durham,0,
"2020-03-03",utla,E06000011,East Riding of Yorkshire,0,
"2020-08-01",utla,E06000009,Blackpool,0,0
"2020-01-24",utla,E06000047,County Durham,0,
"2020-06-18",utla,E06000041,Wokingham,0,0
"2020-12-28",utla,E10000029,Suffolk,429,
"2020-01-23",utla,E06000047,County Durham,0,
"2020-06-17",utla,E06000041,Wokingham,0,0
"2020-03-31",utla,E06000054,Wiltshire,0,3
"2020-12-27",utla,E10000029,Suffolk,243,2
"2020-01-22",utla,E06000047,County Durham,0,
"2020-12-26",utla,E10000029,Suffolk,327,4
"2020-01-21",utla,E06000047,County Durham,0,
"2020-03-30",utla,E06000054,Wiltshire,0,3
"2020-03-29",utla,E06000054,Wiltshire,0,2
"2020-07-31",utla,E06000009,Blackpool,3,0
"2020-07-30",utla,E06000009,Blackpool,3,0
"2020-03-28",utla,E06000054,Wiltshire,0,0
"2020-03-02",utla,E06000011,East Riding of Yorkshire,0,
"2020-07-29",utla,E06000009,Blackpool,1,0
"2020-03-01",utla,E06000011,East Riding of Yorkshire,0,
"2020-03-27",utla,E06000054,Wiltshire,0,3
"2020-03-26",utla,E06000054,Wiltshire,0,1
"2020-04-06",utla,E08000001,Bolton,0,4
"2020-03-25",utla,E06000054,Wiltshire,0,1
"2020-04-05",utla,E08000001,Bolton,0,11
"2020-05-24",utla,E06000038,Reading,3,0
"2020-03-24",utla,E06000054,Wiltshire,0,0
"2020-03-23",utla,E06000054,Wiltshire,0,0
"2020-04-04",utla,E08000001,Bolton,0,9
"2020-11-21",utla,E06000052,Cornwall and Isles of Scilly,46,3
"2020-09-08",utla,E06000030,Swindon,6,0
"2020-09-07",utla,E06000030,Swindon,1,0
"2020-10-27",utla,E06000040,Windsor and Maidenhead,21,1
"2020-09-06",utla,E06000030,Swindon,1,0
"2020-10-26",utla,E06000040,Windsor and Maidenhead,18,0
"2020-09-05",utla,E06000030,Swindon,7,1
"2020-10-25",utla,E06000040,Windsor and Maidenhead,42,0
"2020-01-20",utla,E06000047,County Durham,0,
"2020-09-04",utla,E06000030,Swindon,11,0
"2020-09-03",utla,E06000030,Swindon,2,0
"2020-09-25",utla,E08000025,Birmingham,232,3
"2020-09-24",utla,E08000025,Birmingham,270,2
"2020-09-02",utla,E06000030,Swindon,1,0
"2020-03-22",utla,E06000054,Wiltshire,0,0
"2020-12-23",utla,E09000031,Waltham Forest,472,1
"2020-03-21",utla,E06000054,Wiltshire,0,0
"2020-12-22",utla,E09000031,Waltham Forest,468,3
"2020-03-20",utla,E06000054,Wiltshire,0,0
"2020-12-21",utla,E09000031,Waltham Forest,359,1
"2020-03-19",utla,E06000054,Wiltshire,0,1
"2020-03-30",utla,E10000021,Northamptonshire,0,6
"2020-12-20",utla,E09000031,Waltham Forest,545,3
"2020-03-18",utla,E06000054,Wiltshire,0,1
"2020-03-29",utla,E10000021,Northamptonshire,0,3
"2020-12-19",utla,E09000031,Waltham Forest,237,2
"2020-03-17",utla,E06000054,Wiltshire,0,0
"2020-03-28",utla,E10000021,Northamptonshire,0,4
"2020-12-18",utla,E09000031,Waltham Forest,295,5
"2020-03-16",utla,E06000054,Wiltshire,0,0
"2020-03-27",utla,E10000021,Northamptonshire,0,3
"2020-12-17",utla,E09000031,Waltham Forest,179,4
"2020-03-26",utla,E10000021,Northamptonshire,0,5
"2020-03-15",utla,E06000054,Wiltshire,0,0
"2020-12-16",utla,E09000031,Waltham Forest,283,1
"2020-03-25",utla,E10000021,Northamptonshire,0,0
"2020-02-29",utla,E06000011,East Riding of Yorkshire,0,
"2020-06-16",utla,E06000041,Wokingham,0,0
"2020-03-24",utla,E10000021,Northamptonshire,0,0
"2020-03-14",utla,E06000054,Wiltshire,0,0
"2020-02-28",utla,E06000011,East Riding of Yorkshire,0,
"2020-06-15",utla,E06000041,Wokingham,0,0
"2020-03-23",utla,E10000021,Northamptonshire,0,1
"2020-03-13",utla,E06000054,Wiltshire,0,0
"2020-10-11",utla,E09000003,Barnet,33,0
"2020-03-22",utla,E10000021,Northamptonshire,0,1
"2020-06-14",utla,E06000041,Wokingham,0,0
"2020-10-10",utla,E09000003,Barnet,64,1
"2020-03-21",utla,E10000021,Northamptonshire,0,0
"2020-06-13",utla,E06000041,Wokingham,5,0
"2020-10-09",utla,E09000003,Barnet,80,0
"2020-03-20",utla,E10000021,Northamptonshire,0,0
"2020-06-12",utla,E06000041,Wokingham,0,1
"2020-10-08",utla,E09000003,Barnet,74,0
"2020-06-11",utla,E06000041,Wokingham,0,0
"2020-03-19",utla,E10000021,Northamptonshire,0,0
"2020-10-07",utla,E09000003,Barnet,59,1
"2020-02-27",utla,E06000011,East Riding of Yorkshire,0,
"2020-03-18",utla,E10000021,Northamptonshire,0,0
"2020-06-10",utla,E06000041,Wokingham,1,0
"2020-10-06",utla,E09000003,Barnet,41,0
"2020-02-26",utla,E06000011,East Riding of Yorkshire,0,
"2020-06-09",utla,E06000041,Wokingham,0,0
"2020-03-17",utla,E10000021,Northamptonshire,0,0
"2020-02-25",utla,E06000011,East Riding of Yorkshire,0,
"2020-06-08",utla,E06000041,Wokingham,0,0
"2020-03-16",utla,E10000021,Northamptonshire,0,2
"2020-06-07",utla,E06000041,Wokingham,2,0
"2020-03-15",utla,E10000021,Northamptonshire,0,
"2020-07-28",utla,E06000009,Blackpool,0,0
"2020-11-20",utla,E06000052,Cornwall and Isles of Scilly,53,1
"2020-08-31",utla,E06000007,Warrington,3,0
"2020-11-19",utla,E06000052,Cornwall and Isles of Scilly,56,1
"2020-01-19",utla,E06000047,County Durham,0,
"2020-08-30",utla,E06000007,Warrington,5,0
"2020-11-18",utla,E06000052,Cornwall and Isles of Scilly,70,0
"2020-01-18",utla,E06000047,County Durham,0,
"2020-09-23",utla,E08000025,Birmingham,381,9
"2020-01-17",utla,E06000047,County Durham,0,
"2020-09-22",utla,E08000025,Birmingham,263,4
"2020-04-03",utla,E08000001,Bolton,0,7
"2020-01-16",utla,E06000047,County Durham,0,
"2020-09-21",utla,E08000025,Birmingham,181,4
"2020-04-02",utla,E08000001,Bolton,0,0
"2020-04-01",utla,E08000001,Bolton,0,3
"2020-03-31",utla,E08000001,Bolton,0,1
"2020-12-25",utla,E10000029,Suffolk,237,6
"2020-03-30",utla,E08000001,Bolton,0,0
"2020-12-24",utla,E10000029,Suffolk,306,4
"2020-09-01",utla,E06000030,Swindon,6,0
"2020-03-29",utla,E08000001,Bolton,0,0
"2020-08-31",utla,E06000030,Swindon,4,0
"2020-08-30",utla,E06000030,Swindon,7,0
"2020-08-29",utla,E06000030,Swindon,10,0
"2020-12-15",utla,E09000031,Waltham Forest,226,3
"2020-08-28",utla,E06000030,Swindon,9,1
"2020-12-14",utla,E09000031,Waltham Forest,210,2
"2020-10-24",utla,E06000040,Windsor and Maidenhead,32,0
"2020-08-27",utla,E06000030,Swindon,7,1
"2020-12-13",utla,E09000031,Waltham Forest,183,3
"2020-08-26",utla,E06000030,Swindon,4,0
"2020-12-12",utla,E09000031,Waltham Forest,164,2
"2020-10-23",utla,E06000040,Windsor and Maidenhead,18,1
"2020-08-25",utla,E06000030,Swindon,13,0
"2020-12-11",utla,E09000031,Waltham Forest,197,2
"2020-08-24",utla,E06000030,Swindon,6,0
"2020-10-22",utla,E06000040,Windsor and Maidenhead,27,0
"2020-12-10",utla,E09000031,Waltham Forest,259,2
"2020-12-09",utla,E09000031,Waltham Forest,103,2
"2020-08-23",utla,E06000030,Swindon,15,1
"2020-12-08",utla,E09000031,Waltham Forest,104,2
"2020-08-22",utla,E06000030,Swindon,19,0
"2020-10-21",utla,E06000040,Windsor and Maidenhead,54,0
"2020-12-07",utla,E09000031,Waltham Forest,132,1
"2020-08-21",utla,E06000030,Swindon,13,0
"2020-08-20",utla,E06000030,Swindon,11,0
"2020-12-06",utla,E09000031,Waltham Forest,186,0
"2020-10-05",utla,E09000003,Barnet,45,2
"2020-02-24",utla,E06000011,East Riding of Yorkshire,0,
"2020-03-12",utla,E06000054,Wiltshire,0,0
"2020-03-14",utla,E10000021,Northamptonshire,0,
"2020-05-23",utla,E06000038,Reading,3,2
"2020-05-22",utla,E06000038,Reading,3,5
"2020-03-13",utla,E10000021,Northamptonshire,0,
"2020-12-05",utla,E09000031,Waltham Forest,109,1
"2020-05-21",utla,E06000038,Reading,3,0
"2020-03-12",utla,E10000021,Northamptonshire,0,
"2020-12-04",utla,E09000031,Waltham Forest,132,1
"2020-12-03",utla,E09000031,Waltham Forest,101,3
"2020-03-11",utla,E10000021,Northamptonshire,0,
"2020-05-20",utla,E06000038,Reading,0,0
"2020-07-27",utla,E06000009,Blackpool,0,0
"2020-05-19",utla,E06000038,Reading,4,2
"2020-03-10",utla,E10000021,Northamptonshire,0,
"2020-07-26",utla,E06000009,Blackpool,0,0
"2020-08-29",utla,E06000007,Warrington,5,0
"2020-06-06",utla,E06000041,Wokingham,0,3
"2020-11-17",utla,E06000052,Cornwall and Isles of Scilly,45,1
"2020-05-18",utla,E06000038,Reading,6,0
"2020-07-25",utla,E06000009,Blackpool,3,0
"2020-03-11",utla,E06000054,Wiltshire,0,1
"2020-08-28",utla,E06000007,Warrington,1,0
"2020-03-10",utla,E06000054,Wiltshire,0,
"2020-08-27",utla,E06000007,Warrington,4,0
"2020-03-09",utla,E06000054,Wiltshire,0,
"2020-03-08",utla,E06000054,Wiltshire,0,
"2020-03-07",utla,E06000054,Wiltshire,0,
"2020-03-06",utla,E06000054,Wiltshire,0,
"2020-03-05",utla,E06000054,Wiltshire,0,
"2020-03-04",utla,E06000054,Wiltshire,0,
"2020-03-03",utla,E06000054,Wiltshire,0,
"2020-01-15",utla,E06000047,County Durham,0,
"2020-01-14",utla,E06000047,County Durham,0,
"2020-03-28",utla,E08000001,Bolton,0,1
"2020-01-13",utla,E06000047,County Durham,0,
"2020-03-27",utla,E08000001,Bolton,0,0
"2020-01-12",utla,E06000047,County Durham,0,
"2020-03-26",utla,E08000001,Bolton,0,0
"2020-01-11",utla,E06000047,County Durham,0,
"2020-03-25",utla,E08000001,Bolton,0,0
"2020-03-09",utla,E10000021,Northamptonshire,0,
"2020-01-10",utla,E06000047,County Durham,0,
"2020-08-26",utla,E06000007,Warrington,3,0
"2020-08-25",utla,E06000007,Warrington,1,0
"2020-12-23",utla,E10000029,Suffolk,379,5
"2020-08-24",utla,E06000007,Warrington,0,1
"2020-12-22",utla,E10000029,Suffolk,122,5
"2020-03-08",utla,E10000021,Northamptonshire,0,
"2020-08-23",utla,E06000007,Warrington,3,0
"2020-08-22",utla,E06000007,Warrington,2,1
"2020-08-19",utla,E06000030,Swindon,9,0
"2020-03-24",utla,E08000001,Bolton,0,2
"2020-08-18",utla,E06000030,Swindon,28,0
"2020-03-23",utla,E08000001,Bolton,0,2
"2020-08-17",utla,E06000030,Swindon,8,1
"2020-10-04",utla,E09000003,Barnet,92,1
"2020-02-23",utla,E06000011,East Riding of Yorkshire,0,
"2020-08-16",utla,E06000030,Swindon,23,0
"2020-08-15",utla,E06000030,Swindon,7,0
"2020-07-17",utla,E08000037,Gateshead,0,0
"2020-07-16",utla,E08000037,Gateshead,2,0
"2020-08-14",utla,E06000030,Swindon,24,2
"2020-12-02",utla,E09000031,Waltham Forest,120,2
"2020-07-15",utla,E08000037,Gateshead,0,0
"2020-08-13",utla,E06000030,Swindon,0,0
"2020-10-03",utla,E09000003,Barnet,61,1
"2020-07-14",utla,E08000037,Gateshead,2,3
"2020-08-12",utla,E06000030,Swindon,7,0
"2020-11-16",utla,E06000052,Cornwall and Isles of Scilly,0,2
"2020-10-02",utla,E09000003,Barnet,36,0
"2020-07-13",utla,E08000037,Gateshead,1,0
"2020-08-11",utla,E06000030,Swindon,11,0
"2020-08-10",utla,E06000030,Swindon,9,2
"2020-07-12",utla,E08000037,Gateshead,0,0
"2020-12-01",utla,E09000031,Waltham Forest,100,0
"2020-11-15",utla,E06000052,Cornwall and Isles of Scilly,61,3
"2020-06-05",utla,E06000041,Wokingham,1,1
"2020-11-30",utla,E09000031,Waltham Forest,101,0
"2020-11-14",utla,E06000052,Cornwall and Isles of Scilly,135,1
"2020-06-04",utla,E06000041,Wokingham,1,0
"2020-08-09",utla,E06000030,Swindon,24,0
"2020-09-20",utla,E08000025,Birmingham,203,6
"2020-11-13",utla,E06000052,Cornwall and Isles of Scilly,115,1
"2020-11-29",utla,E09000031,Waltham Forest,69,1
"2020-06-03",utla,E06000041,Wokingham,1,0
"2020-05-17",utla,E06000038,Reading,6,0
"2020-11-28",utla,E09000031,Waltham Forest,86,1
"2020-06-02",utla,E06000041,Wokingham,1,0
"2020-05-16",utla,E06000038,Reading,1,0
"2020-05-15",utla,E06000038,Reading,4,0
"2020-06-01",utla,E06000041,Wokingham,0,1
"2020-01-09",utla,E06000047,County Durham,0,
"2020-11-27",utla,E09000031,Waltham Forest,74,2
"2020-07-11",utla,E08000037,Gateshead,1,0
"2020-05-31",utla,E06000041,Wokingham,1,0
"2020-11-26",utla,E09000031,Waltham Forest,72,1
"2020-07-10",utla,E08000037,Gateshead,0,0
"2020-05-30",utla,E06000041,Wokingham,1,0
"2020-05-14",utla,E06000038,Reading,2,1
"2020-07-09",utla,E08000037,Gateshead,2,1
"2020-05-29",utla,E06000041,Wokingham,1,0
"2020-03-02",utla,E06000054,Wiltshire,0,
"2020-10-01",utla,E09000003,Barnet,24,0
"2020-01-08",utla,E06000047,County Durham,0,
"2020-05-13",utla,E06000038,Reading,2,1
"2020-05-28",utla,E06000041,Wokingham,0,1
"2020-03-01",utla,E06000054,Wiltshire,0,
"2020-09-30",utla,E09000003,Barnet,14,0
"2020-01-07",utla,E06000047,County Durham,0,
"2020-05-12",utla,E06000038,Reading,2,1
"2020-07-08",utla,E08000037,Gateshead,0,0
"2020-02-29",utla,E06000054,Wiltshire,0,
"2020-09-29",utla,E09000003,Barnet,32,0
"2020-01-06",utla,E06000047,County Durham,0,
"2020-05-11",utla,E06000038,Reading,5,2
"2020-05-27",utla,E06000041,Wokingham,1,0
"2020-07-07",utla,E08000037,Gateshead,1,0
"2020-05-26",utla,E06000041,Wokingham,0,0
"2020-02-28",utla,E06000054,Wiltshire,0,
"2020-07-06",utla,E08000037,Gateshead,0,0
"2020-05-25",utla,E06000041,Wokingham,0,1
"2020-02-27",utla,E06000054,Wiltshire,0,
"2020-07-05",utla,E08000037,Gateshead,2,0
"2020-07-04",utla,E08000037,Gateshead,0,0
"2020-08-21",utla,E06000007,Warrington,0,0
"2020-05-24",utla,E06000041,Wokingham,0,0
"2020-02-26",utla,E06000054,Wiltshire,0,
"2020-07-03",utla,E08000037,Gateshead,0,0
"2020-07-02",utla,E08000037,Gateshead,0,0
"2020-08-20",utla,E06000007,Warrington,1,0
"2020-03-07",utla,E10000021,Northamptonshire,0,
"2020-07-24",utla,E06000009,Blackpool,1,0
"2020-08-19",utla,E06000007,Warrington,2,1
"2020-03-06",utla,E10000021,Northamptonshire,0,
"2020-07-23",utla,E06000009,Blackpool,3,2
"2020-07-22",utla,E06000009,Blackpool,0,0
"2020-03-22",utla,E08000001,Bolton,0,0
